dataset_id,title,url,final_url,http_status,reachable,error,elapsed_ms
inq-0412,LSOA (2001) to LSOA (2011) Lookup,https://geoportal.statistics.gov.uk/search?q=LSOA+%282001%29+to+LSOA+%282011%29+Lookup,https://geoportal.statistics.gov.uk/search?q=LSOA+%282001%29+to+LSOA+%282011%29+Lookup,200,True,,420
inq-0413,LSOA (2011) to LSOA (2021) Lookup,https://geoportal.statistics.gov.uk/search?q=LSOA+%282011%29+to+LSOA+%282021%29+Lookup,https://geoportal.statistics.gov.uk/search?q=LSOA+%282011%29+to+LSOA+%282021%29+Lookup,200,True,,430
inq-0414,LSOAs to Built-up Areas and Sub Divisions (2011) Lookup,https://geoportal.statistics.gov.uk/search?q=LSOAs+to+Built-up+Areas+and+Sub+Divisions+%282011%29+Lookup,https://geoportal.statistics.gov.uk/search?q=LSOAs+to+Built-up+Areas+and+Sub+Divisions+%282011%29+Lookup,200,True,,429
inq-0415,LSOA (2011) to Local Enterprise Partnerships Lookup,https://geoportal.statistics.gov.uk/search?q=LSOA+%282011%29+to+Local+Enterprise+Partnerships+Lookup,https://geoportal.statistics.gov.uk/search?q=LSOA+%282011%29+to+Local+Enterprise+Partnerships+Lookup,200,True,,427
inq-0416,LSOAs to Major Towns and Cities (2015) Lookup,https://geoportal.statistics.gov.uk/search?q=LSOAs+to+Major+Towns+and+Cities+%282015%29+Lookup,https://geoportal.statistics.gov.uk/search?q=LSOAs+to+Major+Towns+and+Cities+%282015%29+Lookup,200,True,,417
inq-0417,LSOA (2011) to County and Unitary Authorities Lookup,https://geoportal.statistics.gov.uk/search?q=LSOA+%282011%29+to+County+and+Unitary+Authorities+Lookup,https://geoportal.statistics.gov.uk/search?q=LSOA+%282011%29+to+County+and+Unitary+Authorities+Lookup,200,True,,422
inq-0418,LSOA (2011) to Electoral Wards to LADs Lookup,https://geoportal.statistics.gov.uk/search?q=LSOA+%282011%29+to+Electoral+Wards+to+LADs+Lookup,https://geoportal.statistics.gov.uk/search?q=LSOA+%282011%29+to+Electoral+Wards+to+LADs+Lookup,200,True,,430
inq-0419,LSOA (2001) to Electoral Wards Lookup,https://geoportal.statistics.gov.uk/search?q=LSOA+%282001%29+to+Electoral+Wards+Lookup,https://geoportal.statistics.gov.uk/search?q=LSOA+%282001%29+to+Electoral+Wards+Lookup,200,True,,418
inq-0420,MSOA (2011) to MSOA (2021) Lookup,https://geoportal.statistics.gov.uk/search?q=MSOA+%282011%29+to+MSOA+%282021%29+Lookup,https://geoportal.statistics.gov.uk/search?q=MSOA+%282011%29+to+MSOA+%282021%29+Lookup,200,True,,421
inq-0421,MSOA (2021) to Electoral Wards Lookup,https://geoportal.statistics.gov.uk/search?q=MSOA+%282021%29+to+Electoral+Wards+Lookup,https://geoportal.statistics.gov.uk/search?q=MSOA+%282021%29+to+Electoral+Wards+Lookup,200,True,,446
inq-0422,MSOA (2021) to Built-up Areas (2022) Lookup,https://geoportal.statistics.gov.uk/search?q=MSOA+%282021%29+to+Built-up+Areas+%282022%29+Lookup,https://geoportal.statistics.gov.uk/search?q=MSOA+%282021%29+to+Built-up+Areas+%282022%29+Lookup,200,True,,420
inq-0423,MSOA (2021) to County and Unitary Authorities Lookup,https://geoportal.statistics.gov.uk/search?q=MSOA+%282021%29+to+County+and+Unitary+Authorities+Lookup,https://geoportal.statistics.gov.uk/search?q=MSOA+%282021%29+to+County+and+Unitary+Authorities+Lookup,200,True,,445
inq-0424,MSOA (2021) to Westminster Parliamentary Constituencies (2024) Lookup,https://geoportal.statistics.gov.uk/search?q=MSOA+%282021%29+to+Westminster+Parliamentary+Constituencies+%282024%29+Lookup,https://geoportal.statistics.gov.uk/search?q=MSOA+%282021%29+to+Westminster+Parliamentary+Constituencies+%282024%29+Lookup,200,True,,432
inq-0425,MSOA (2001) to MSOA (2011) Lookup,https://geoportal.statistics.gov.uk/search?q=MSOA+%282001%29+to+MSOA+%282011%29+Lookup,https://geoportal.statistics.gov.uk/search?q=MSOA+%282001%29+to+MSOA+%282011%29+Lookup,200,True,,434
inq-0426,MSOA (2011) to Built-up Areas and Sub Divisions (2011) Lookup,https://geoportal.statistics.gov.uk/search?q=MSOA+%282011%29+to+Built-up+Areas+and+Sub+Divisions+%282011%29+Lookup,https://geoportal.statistics.gov.uk/search?q=MSOA+%282011%29+to+Built-up+Areas+and+Sub+Divisions+%282011%29+Lookup,200,True,,448
inq-0427,MSOA (2011) to Major Towns and Cities (2015) Lookup,https://geoportal.statistics.gov.uk/search?q=MSOA+%282011%29+to+Major+Towns+and+Cities+%282015%29+Lookup,https://geoportal.statistics.gov.uk/search?q=MSOA+%282011%29+to+Major+Towns+and+Cities+%282015%29+Lookup,200,True,,438
inq-0428,MSOA (2011) to Electoral Wards and LADs Lookup,https://geoportal.statistics.gov.uk/search?q=MSOA+%282011%29+to+Electoral+Wards+and+LADs+Lookup,https://geoportal.statistics.gov.uk/search?q=MSOA+%282011%29+to+Electoral+Wards+and+LADs+Lookup,200,True,,440
inq-0429,OA (2011) to OA (2021) Lookup,https://geoportal.statistics.gov.uk/search?q=OA+%282011%29+to+OA+%282021%29+Lookup,https://geoportal.statistics.gov.uk/search?q=OA+%282011%29+to+OA+%282021%29+Lookup,200,True,,430
inq-0430,OA (2021) to Wards Lookup,https://geoportal.statistics.gov.uk/search?q=OA+%282021%29+to+Wards+Lookup,https://geoportal.statistics.gov.uk/search?q=OA+%282021%29+to+Wards+Lookup,200,True,,444
inq-0431,OA (2021) to Census Wards (2011) Lookup,https://geoportal.statistics.gov.uk/search?q=OA+%282021%29+to+Census+Wards+%282011%29+Lookup,https://geoportal.statistics.gov.uk/search?q=OA+%282021%29+to+Census+Wards+%282011%29+Lookup,200,True,,437
inq-0432,OA (2021) to Parishes and Non-Civil Parished Areas Lookup,https://geoportal.statistics.gov.uk/search?q=OA+%282021%29+to+Parishes+and+Non-Civil+Parished+Areas+Lookup,https://geoportal.statistics.gov.uk/search?q=OA+%282021%29+to+Parishes+and+Non-Civil+Parished+Areas+Lookup,200,True,,420
inq-0433,OA (2011) to OA (2021) Exact Fit Lookup,https://geoportal.statistics.gov.uk/search?q=OA+%282011%29+to+OA+%282021%29+Exact+Fit+Lookup,https://geoportal.statistics.gov.uk/search?q=OA+%282011%29+to+OA+%282021%29+Exact+Fit+Lookup,200,True,,420
inq-0434,Wards (2011) to Census Merged Wards (2011) Lookup,https://geoportal.statistics.gov.uk/search?q=Wards+%282011%29+to+Census+Merged+Wards+%282011%29+Lookup,https://geoportal.statistics.gov.uk/search?q=Wards+%282011%29+to+Census+Merged+Wards+%282011%29+Lookup,200,True,,429
inq-0435,WPC (2010) to WPC (2024) Lookup,https://geoportal.statistics.gov.uk/search?q=WPC+%282010%29+to+WPC+%282024%29+Lookup,https://geoportal.statistics.gov.uk/search?q=WPC+%282010%29+to+WPC+%282024%29+Lookup,200,True,,426
inq-0436,ITL 2021 to ITL 2025 Lookup,https://geoportal.statistics.gov.uk/search?q=ITL+2021+to+ITL+2025+Lookup,https://geoportal.statistics.gov.uk/search?q=ITL+2021+to+ITL+2025+Lookup,200,True,,427
inq-0437,LAU2 to LAU1 to NUTS3 to NUTS2 to NUTS1 Lookup,https://geoportal.statistics.gov.uk/search?q=LAU2+to+LAU1+to+NUTS3+to+NUTS2+to+NUTS1+Lookup,https://geoportal.statistics.gov.uk/search?q=LAU2+to+LAU1+to+NUTS3+to+NUTS2+to+NUTS1+Lookup,200,True,,420
inq-0438,LAD to NUTS3 to NUTS2 to NUTS1 Lookup,https://geoportal.statistics.gov.uk/search?q=LAD+to+NUTS3+to+NUTS2+to+NUTS1+Lookup,https://geoportal.statistics.gov.uk/search?q=LAD+to+NUTS3+to+NUTS2+to+NUTS1+Lookup,200,True,,430
inq-0439,LAD to ITL3 to ITL2 to ITL1 Lookup,https://geoportal.statistics.gov.uk/search?q=LAD+to+ITL3+to+ITL2+to+ITL1+Lookup,https://geoportal.statistics.gov.uk/search?q=LAD+to+ITL3+to+ITL2+to+ITL1+Lookup,200,True,,418
inq-0440,Postcode (May 2021) to OA21 to LSOA21 to MSOA21 to LAD Lookup,https://geoportal.statistics.gov.uk/search?q=Postcode+%28May+2021%29+to+OA21+to+LSOA21+to+MSOA21+to+LAD+Lookup,https://geoportal.statistics.gov.uk/search?q=Postcode+%28May+2021%29+to+OA21+to+LSOA21+to+MSOA21+to+LAD+Lookup,200,True,,436
inq-0441,Postcode to Postcode Sector to Postcode District to Postcode Area (March 2021) Lookup,https://geoportal.statistics.gov.uk/search?q=Postcode+to+Postcode+Sector+to+Postcode+District+to+Postcode+Area+%28March+2021%29+Lookup,https://geoportal.statistics.gov.uk/search?q=Postcode+to+Postcode+Sector+to+Postcode+District+to+Postcode+Area+%28March+2021%29+Lookup,200,True,,430
inq-0442,Postcode to Postcode Sector to Postcode District to Postcode Area to OA (August 2022) Lookup,https://geoportal.statistics.gov.uk/search?q=Postcode+to+Postcode+Sector+to+Postcode+District+to+Postcode+Area+to+OA+%28August+2022%29+Lookup,https://geoportal.statistics.gov.uk/search?q=Postcode+to+Postcode+Sector+to+Postcode+District+to+Postcode+Area+to+OA+%28August+2022%29+Lookup,200,True,,428
inq-0443,OA (2021) to Postcode Sector (May 2021) Lookup,https://geoportal.statistics.gov.uk/search?q=OA+%282021%29+to+Postcode+Sector+%28May+2021%29+Lookup,https://geoportal.statistics.gov.uk/search?q=OA+%282021%29+to+Postcode+Sector+%28May+2021%29+Lookup,200,True,,435
inq-0444,Postcode to OA (2021) to LSOA to MSOA to LAD Lookup,https://geoportal.statistics.gov.uk/search?q=Postcode+to+OA+%282021%29+to+LSOA+to+MSOA+to+LAD+Lookup,https://geoportal.statistics.gov.uk/search?q=Postcode+to+OA+%282021%29+to+LSOA+to+MSOA+to+LAD+Lookup,200,True,,421
inq-0445,Postcode to OA (2021) to LSOA to MSOA with Area Classifications,https://geoportal.statistics.gov.uk/search?q=Postcode+to+OA+%282021%29+to+LSOA+to+MSOA+with+Area+Classifications,https://geoportal.statistics.gov.uk/search?q=Postcode+to+OA+%282021%29+to+LSOA+to+MSOA+with+Area+Classifications,200,True,,423
inq-0446,Postcode to OA (2021) to LSOA to MSOA to LTLA to UTLA to CAUTH Lookup,https://geoportal.statistics.gov.uk/search?q=Postcode+to+OA+%282021%29+to+LSOA+to+MSOA+to+LTLA+to+UTLA+to+CAUTH+Lookup,https://geoportal.statistics.gov.uk/search?q=Postcode+to+OA+%282021%29+to+LSOA+to+MSOA+to+LTLA+to+UTLA+to+CAUTH+Lookup,200,True,,430
inq-0447,Postcode to Westminster Parliamentary Constituencies (July 2024) Lookup,https://geoportal.statistics.gov.uk/search?q=Postcode+to+Westminster+Parliamentary+Constituencies+%28July+2024%29+Lookup,https://geoportal.statistics.gov.uk/search?q=Postcode+to+Westminster+Parliamentary+Constituencies+%28July+2024%29+Lookup,200,True,,420
inq-0448,Postcode to OA (2011) to LSOA to MSOA to LAD Lookup,https://geoportal.statistics.gov.uk/search?q=Postcode+to+OA+%282011%29+to+LSOA+to+MSOA+to+LAD+Lookup,https://geoportal.statistics.gov.uk/search?q=Postcode+to+OA+%282011%29+to+LSOA+to+MSOA+to+LAD+Lookup,200,True,,436
inq-0449,Postcode to OA (2011) to LSOA to MSOA with Area Classifications,https://geoportal.statistics.gov.uk/search?q=Postcode+to+OA+%282011%29+to+LSOA+to+MSOA+with+Area+Classifications,https://geoportal.statistics.gov.uk/search?q=Postcode+to+OA+%282011%29+to+LSOA+to+MSOA+with+Area+Classifications,200,True,,433
inq-0450,OA (2011) to Postcode Sector (2011) Lookup,https://geoportal.statistics.gov.uk/search?q=OA+%282011%29+to+Postcode+Sector+%282011%29+Lookup,https://geoportal.statistics.gov.uk/search?q=OA+%282011%29+to+Postcode+Sector+%282011%29+Lookup,200,True,,430
inq-0451,Postcode to Parish to Ward to LAD (2011) Lookup,https://geoportal.statistics.gov.uk/search?q=Postcode+to+Parish+to+Ward+to+LAD+%282011%29+Lookup,https://geoportal.statistics.gov.uk/search?q=Postcode+to+Parish+to+Ward+to+LAD+%282011%29+Lookup,200,True,,425
inq-0452,Output Area (2021) to BUA to LAD to Region (April 2024) Best Fit Lookup,https://geoportal.statistics.gov.uk/search?q=Output+Area+%282021%29+to+BUA+to+LAD+to+Region+%28April+2024%29+Best+Fit+Lookup,https://geoportal.statistics.gov.uk/search?q=Output+Area+%282021%29+to+BUA+to+LAD+to+Region+%28April+2024%29+Best+Fit+Lookup,200,True,,432
inq-0453,Combined Authorities Names and Codes,https://geoportal.statistics.gov.uk/search?q=Combined+Authorities+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Combined+Authorities+Names+and+Codes,200,True,,451
inq-0454,Counties Names and Codes,https://geoportal.statistics.gov.uk/search?q=Counties+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Counties+Names+and+Codes,200,True,,423
inq-0455,Counties and Unitary Authorities Names and Codes,https://geoportal.statistics.gov.uk/search?q=Counties+and+Unitary+Authorities+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Counties+and+Unitary+Authorities+Names+and+Codes,200,True,,552
inq-0456,Countries Names and Codes,https://geoportal.statistics.gov.uk/search?q=Countries+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Countries+Names+and+Codes,200,True,,429
inq-0457,County Electoral Divisions Names and Codes,https://geoportal.statistics.gov.uk/search?q=County+Electoral+Divisions+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=County+Electoral+Divisions+Names+and+Codes,200,True,,425
inq-0458,Local Authority Districts Names and Codes,https://geoportal.statistics.gov.uk/search?q=Local+Authority+Districts+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Local+Authority+Districts+Names+and+Codes,200,True,,424
inq-0459,Local Government Districts (NI) Names and Codes,https://geoportal.statistics.gov.uk/search?q=Local+Government+Districts+%28NI%29+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Local+Government+Districts+%28NI%29+Names+and+Codes,200,True,,423
inq-0460,Local Planning Authorities Names and Codes,https://geoportal.statistics.gov.uk/search?q=Local+Planning+Authorities+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Local+Planning+Authorities+Names+and+Codes,200,True,,429
inq-0461,Metropolitan Counties Names and Codes,https://geoportal.statistics.gov.uk/search?q=Metropolitan+Counties+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Metropolitan+Counties+Names+and+Codes,200,True,,425
inq-0462,Non-Civil Parished Areas Names and Codes,https://geoportal.statistics.gov.uk/search?q=Non-Civil+Parished+Areas+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Non-Civil+Parished+Areas+Names+and+Codes,200,True,,433
inq-0463,Parishes Names and Codes,https://geoportal.statistics.gov.uk/search?q=Parishes+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Parishes+Names+and+Codes,200,True,,436
inq-0464,Regions Names and Codes,https://geoportal.statistics.gov.uk/search?q=Regions+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Regions+Names+and+Codes,200,True,,423
inq-0465,Wards Names and Codes,https://geoportal.statistics.gov.uk/search?q=Wards+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Wards+Names+and+Codes,200,True,,543
inq-0466,Built-up Areas Names and Codes,https://geoportal.statistics.gov.uk/search?q=Built-up+Areas+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Built-up+Areas+Names+and+Codes,200,True,,424
inq-0467,Built-up Area Sub Divisions Names and Codes,https://geoportal.statistics.gov.uk/search?q=Built-up+Area+Sub+Divisions+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Built-up+Area+Sub+Divisions+Names+and+Codes,200,True,,427
inq-0468,Census Area Statistics Wards Names and Codes,https://geoportal.statistics.gov.uk/search?q=Census+Area+Statistics+Wards+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Census+Area+Statistics+Wards+Names+and+Codes,200,True,,425
inq-0469,Census Merged Local Authority Districts Names and Codes,https://geoportal.statistics.gov.uk/search?q=Census+Merged+Local+Authority+Districts+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Census+Merged+Local+Authority+Districts+Names+and+Codes,200,True,,533
inq-0470,Census Merged Wards Names and Codes,https://geoportal.statistics.gov.uk/search?q=Census+Merged+Wards+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Census+Merged+Wards+Names+and+Codes,200,True,,426
inq-0471,Scottish Data Zones Names and Codes,https://geoportal.statistics.gov.uk/search?q=Scottish+Data+Zones+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Scottish+Data+Zones+Names+and+Codes,200,True,,440
inq-0472,Scottish Intermediate Zones Names and Codes,https://geoportal.statistics.gov.uk/search?q=Scottish+Intermediate+Zones+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Scottish+Intermediate+Zones+Names+and+Codes,200,True,,416
inq-0473,Lower Layer Super Output Areas Names and Codes,https://geoportal.statistics.gov.uk/search?q=Lower+Layer+Super+Output+Areas+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Lower+Layer+Super+Output+Areas+Names+and+Codes,200,True,,431
inq-0474,Middle Layer Super Output Areas Names and Codes,https://geoportal.statistics.gov.uk/search?q=Middle+Layer+Super+Output+Areas+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Middle+Layer+Super+Output+Areas+Names+and+Codes,200,True,,426
inq-0475,Standard Table Wards Names and Codes,https://geoportal.statistics.gov.uk/search?q=Standard+Table+Wards+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Standard+Table+Wards+Names+and+Codes,200,True,,424
inq-0476,Statistical Wards Names and Codes,https://geoportal.statistics.gov.uk/search?q=Statistical+Wards+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Statistical+Wards+Names+and+Codes,200,True,,424
inq-0477,Travel to Work Areas Names and Codes,https://geoportal.statistics.gov.uk/search?q=Travel+to+Work+Areas+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Travel+to+Work+Areas+Names+and+Codes,200,True,,422
inq-0478,European Electoral Regions Names and Codes,https://geoportal.statistics.gov.uk/search?q=European+Electoral+Regions+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=European+Electoral+Regions+Names+and+Codes,200,True,,421
inq-0479,London Assembly Constituencies Names and Codes,https://geoportal.statistics.gov.uk/search?q=London+Assembly+Constituencies+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=London+Assembly+Constituencies+Names+and+Codes,200,True,,430
inq-0480,Senedd Cymru Constituencies Names and Codes,https://geoportal.statistics.gov.uk/search?q=Senedd+Cymru+Constituencies+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Senedd+Cymru+Constituencies+Names+and+Codes,200,True,,434
inq-0481,Senedd Cymru Electoral Regions Names and Codes,https://geoportal.statistics.gov.uk/search?q=Senedd+Cymru+Electoral+Regions+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Senedd+Cymru+Electoral+Regions+Names+and+Codes,200,True,,436
inq-0482,Scottish Parliamentary Constituencies Names and Codes,https://geoportal.statistics.gov.uk/search?q=Scottish+Parliamentary+Constituencies+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Scottish+Parliamentary+Constituencies+Names+and+Codes,200,True,,432
inq-0483,Scottish Parliamentary Regions Names and Codes,https://geoportal.statistics.gov.uk/search?q=Scottish+Parliamentary+Regions+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Scottish+Parliamentary+Regions+Names+and+Codes,200,True,,419
inq-0484,Westminster Parliamentary Constituencies Names and Codes,https://geoportal.statistics.gov.uk/search?q=Westminster+Parliamentary+Constituencies+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Westminster+Parliamentary+Constituencies+Names+and+Codes,200,True,,436
inq-0485,International Territorial Levels Level 1 Names and Codes,https://geoportal.statistics.gov.uk/search?q=International+Territorial+Levels+Level+1+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=International+Territorial+Levels+Level+1+Names+and+Codes,200,True,,428
inq-0486,International Territorial Levels Level 2 Names and Codes,https://geoportal.statistics.gov.uk/search?q=International+Territorial+Levels+Level+2+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=International+Territorial+Levels+Level+2+Names+and+Codes,200,True,,429
inq-0487,International Territorial Levels Level 3 Names and Codes,https://geoportal.statistics.gov.uk/search?q=International+Territorial+Levels+Level+3+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=International+Territorial+Levels+Level+3+Names+and+Codes,200,True,,436
inq-0488,NUTS 1 Names and Codes,https://geoportal.statistics.gov.uk/search?q=NUTS+1+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=NUTS+1+Names+and+Codes,200,True,,417
inq-0489,NUTS 2 Names and Codes,https://geoportal.statistics.gov.uk/search?q=NUTS+2+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=NUTS+2+Names+and+Codes,200,True,,429
inq-0490,NUTS 3 Names and Codes,https://geoportal.statistics.gov.uk/search?q=NUTS+3+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=NUTS+3+Names+and+Codes,200,True,,428
inq-0491,LAU 1 Names and Codes,https://geoportal.statistics.gov.uk/search?q=LAU+1+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=LAU+1+Names+and+Codes,200,True,,440
inq-0492,LAU 2 Names and Codes,https://geoportal.statistics.gov.uk/search?q=LAU+2+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=LAU+2+Names+and+Codes,200,True,,432
inq-0493,Cancer Alliances Names and Codes,https://geoportal.statistics.gov.uk/search?q=Cancer+Alliances+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Cancer+Alliances+Names+and+Codes,200,True,,420
inq-0494,Integrated Care Boards Names and Codes,https://geoportal.statistics.gov.uk/search?q=Integrated+Care+Boards+Names+and+Codes,https://geoportal.statistics.gov.uk/search?q=Integrated+Care+Boards+Names+and+Codes,200,True,,432
inq-0495,ONS Postcode Directory (August 2026),https://geoportal.statistics.gov.uk/search?q=ONS+Postcode+Directory+%28August+2026%29,https://geoportal.statistics.gov.uk/search?q=ONS+Postcode+Directory+%28August+2026%29,200,True,,443
inq-0496,ONS Postcode Directory (May 2026),https://geoportal.statistics.gov.uk/search?q=ONS+Postcode+Directory+%28May+2026%29,https://geoportal.statistics.gov.uk/search?q=ONS+Postcode+Directory+%28May+2026%29,200,True,,429
inq-0497,ONS Postcode Directory (February 2026),https://geoportal.statistics.gov.uk/search?q=ONS+Postcode+Directory+%28February+2026%29,https://geoportal.statistics.gov.uk/search?q=ONS+Postcode+Directory+%28February+2026%29,200,True,,428
inq-0498,ONS Postcode Directory (November 2025),https://geoportal.statistics.gov.uk/search?q=ONS+Postcode+Directory+%28November+2025%29,https://geoportal.statistics.gov.uk/search?q=ONS+Postcode+Directory+%28November+2025%29,200,True,,438
inq-0499,ONS Postcode Directory (August 2025),https://geoportal.statistics.gov.uk/search?q=ONS+Postcode+Directory+%28August+2025%29,https://geoportal.statistics.gov.uk/search?q=ONS+Postcode+Directory+%28August+2025%29,200,True,,443
inq-0500,ONS Postcode Directory (May 2025),https://geoportal.statistics.gov.uk/search?q=ONS+Postcode+Directory+%28May+2025%29,https://geoportal.statistics.gov.uk/search?q=ONS+Postcode+Directory+%28May+2025%29,200,True,,436
inq-0501,ONS Postcode Directory (February 2025),https://geoportal.statistics.gov.uk/search?q=ONS+Postcode+Directory+%28February+2025%29,https://geoportal.statistics.gov.uk/search?q=ONS+Postcode+Directory+%28February+2025%29,200,True,,440
inq-0502,ONS Postcode Directory (November 2024),https://geoportal.statistics.gov.uk/search?q=ONS+Postcode+Directory+%28November+2024%29,https://geoportal.statistics.gov.uk/search?q=ONS+Postcode+Directory+%28November+2024%29,200,True,,423
inq-0503,ONS Postcode Directory (August 2024),https://geoportal.statistics.gov.uk/search?q=ONS+Postcode+Directory+%28August+2024%29,https://geoportal.statistics.gov.uk/search?q=ONS+Postcode+Directory+%28August+2024%29,200,True,,435
inq-0504,ONS Postcode Directory (May 2024),https://geoportal.statistics.gov.uk/search?q=ONS+Postcode+Directory+%28May+2024%29,https://geoportal.statistics.gov.uk/search?q=ONS+Postcode+Directory+%28May+2024%29,200,True,,427
inq-0505,ONS Postcode Directory (August 2021),https://geoportal.statistics.gov.uk/search?q=ONS+Postcode+Directory+%28August+2021%29,https://geoportal.statistics.gov.uk/search?q=ONS+Postcode+Directory+%28August+2021%29,200,True,,423
inq-0506,ONS Postcode Directory (August 2011),https://geoportal.statistics.gov.uk/search?q=ONS+Postcode+Directory+%28August+2011%29,https://geoportal.statistics.gov.uk/search?q=ONS+Postcode+Directory+%28August+2011%29,200,True,,439
inq-0507,NHS Postcode Directory (August 2026),https://geoportal.statistics.gov.uk/search?q=NHS+Postcode+Directory+%28August+2026%29,https://geoportal.statistics.gov.uk/search?q=NHS+Postcode+Directory+%28August+2026%29,200,True,,431
inq-0508,NHS Postcode Directory (May 2026),https://geoportal.statistics.gov.uk/search?q=NHS+Postcode+Directory+%28May+2026%29,https://geoportal.statistics.gov.uk/search?q=NHS+Postcode+Directory+%28May+2026%29,200,True,,430
inq-0509,NHS Postcode Directory (February 2026),https://geoportal.statistics.gov.uk/search?q=NHS+Postcode+Directory+%28February+2026%29,https://geoportal.statistics.gov.uk/search?q=NHS+Postcode+Directory+%28February+2026%29,200,True,,425
inq-0510,NHS Postcode Directory (November 2025),https://geoportal.statistics.gov.uk/search?q=NHS+Postcode+Directory+%28November+2025%29,https://geoportal.statistics.gov.uk/search?q=NHS+Postcode+Directory+%28November+2025%29,200,True,,426
inq-0511,NHS Postcode Directory (August 2025),https://geoportal.statistics.gov.uk/search?q=NHS+Postcode+Directory+%28August+2025%29,https://geoportal.statistics.gov.uk/search?q=NHS+Postcode+Directory+%28August+2025%29,200,True,,420
inq-0512,NHS Postcode Directory (May 2025),https://geoportal.statistics.gov.uk/search?q=NHS+Postcode+Directory+%28May+2025%29,https://geoportal.statistics.gov.uk/search?q=NHS+Postcode+Directory+%28May+2025%29,200,True,,427
inq-0513,NHS Postcode Directory (February 2025),https://geoportal.statistics.gov.uk/search?q=NHS+Postcode+Directory+%28February+2025%29,https://geoportal.statistics.gov.uk/search?q=NHS+Postcode+Directory+%28February+2025%29,200,True,,431
inq-0514,NHS Postcode Directory (November 2024),https://geoportal.statistics.gov.uk/search?q=NHS+Postcode+Directory+%28November+2024%29,https://geoportal.statistics.gov.uk/search?q=NHS+Postcode+Directory+%28November+2024%29,200,True,,432
inq-0515,NHS Postcode Directory (August 2024),https://geoportal.statistics.gov.uk/search?q=NHS+Postcode+Directory+%28August+2024%29,https://geoportal.statistics.gov.uk/search?q=NHS+Postcode+Directory+%28August+2024%29,200,True,,426
inq-0516,NHS Postcode Directory (May 2024),https://geoportal.statistics.gov.uk/search?q=NHS+Postcode+Directory+%28May+2024%29,https://geoportal.statistics.gov.uk/search?q=NHS+Postcode+Directory+%28May+2024%29,200,True,,421
inq-0517,NHS Postcode Directory (August 2021),https://geoportal.statistics.gov.uk/search?q=NHS+Postcode+Directory+%28August+2021%29,https://geoportal.statistics.gov.uk/search?q=NHS+Postcode+Directory+%28August+2021%29,200,True,,425
inq-0518,National Statistics UPRN Lookup (June 2026),https://geoportal.statistics.gov.uk/search?q=National+Statistics+UPRN+Lookup+%28June+2026%29,https://geoportal.statistics.gov.uk/search?q=National+Statistics+UPRN+Lookup+%28June+2026%29,200,True,,438
inq-0519,National Statistics UPRN Lookup (December 2025),https://geoportal.statistics.gov.uk/search?q=National+Statistics+UPRN+Lookup+%28December+2025%29,https://geoportal.statistics.gov.uk/search?q=National+Statistics+UPRN+Lookup+%28December+2025%29,200,True,,433
